id	rate
55123	0.074174732
55125	0.065732521
55127	0.080797642
55129	0.066001094
55131	0.084543996
55133	0.093194287
55135	0.075425229
55137	0.069122194
55139	0.086497512
55141	0.079816071
56001	0.083894018
56003	0.067843747
56005	0.084953027
56007	0.07181295
56009	0.077924806
56011	0.067036024
56013	0.074510174
56015	0.071740971
56017	0.065258485
56019	0.066981038
56021	0.081569435
56023	0.067960645
56025	0.08588641
56027	0.064051386
56029	0.075300871
56031	0.06762116
56033	0.075164159
56035	0.079742413
56037	0.083997416
56039	0.06982864
56041	0.074713327
56043	0.069750389
56045	0.068100759
72001	0.04498183
72003	0.056407228
72005	0.058038316
72007	0.052506549
72009	0.051536732
72011	0.053347676
72013	0.06053308
72015	0.048327679
72017	0.052665725
72019	0.050877167
72021	0.069299632
72023	0.060164697
72025	0.064427344
72027	0.055432415
72029	0.055270731
72031	0.070290759
72033	0.05308227
72035	0.055899182
72037	0.049898572
72039	0.046597981
72041	0.054874223
72043	0.051368021
72045	0.046855703
72047	0.05372647
72049	0.049440507
72051	0.060070667
72053	0.055640055
72054	0.042829407
72055	0.048168255
72057	0.053737441
72059	0.049797643
72061	0.070776373
72063	0.059587681
72065	0.054241694
72067	0.051920736
72069	0.055573829
72071	0.056772624
72073	0.047148088
72075	0.055455124
72077	0.053931104
72079	0.051228432
72081	0.051889188
72083	0.052429898
72085	0.052875126
72087	0.0509532
72089	0.050865951
72091	0.055179299
72093	0.042150438
72095	0.045232915
72097	0.058387322
72099	0.056771148
72101	0.051387505
72103	0.050412374
72105	0.052664074
72107	0.046158285
72109	0.0479596
72111	0.050873126
72113	0.064557047
72115	0.052335971
72117	0.049675223
72119	0.05742789
72121	0.053005981
72123	0.047869084
72125	0.055103723
72127	0.075604562
72129	0.055414567
72131	0.054354004
72133	0.049040318
72135	0.065084993
72137	0.064449391
72139	0.066968966
72141	0.050530755
72143	0.05667254
72145	0.058658328
72147	0.049232908
72149	0.050611679
72151	0.049441617
72153	0.056754577
