date,hour,topic,open,high,low,close,volume,oi,sentiment,klout
10/25/2012,1,surface,63463,66509,71799,63835,145262,0,66,23
10/25/2012,2,surface,18133,19434,15993,21146,40856,0,65,47
10/25/2012,3,surface,59711,77947,53649,60072,184470,0,64,25
10/25/2012,4,surface,38124,54010,16830,38876,134297,0,63,35
10/25/2012,5,surface,42647,57165,34052,52632,155957,0,62,35
10/25/2012,6,surface,23999,29728,24363,26724,98861,0,61,28
10/25/2012,7,surface,12024,12956,9524,11614,44608,0,60,36
10/25/2012,8,surface,35472,41217,26927,46954,166579,0,59,30
10/25/2012,9,surface,17764,17546,14333,17364,75775,0,60,37
10/25/2012,10,surface,33132,36586,29171,34212,189711,0,60,21
10/25/2012,11,surface,25817,30695,20774,28244,126943,0,61,25
10/25/2012,12,surface,56103,74083,36121,73007,306773,0,60,24
10/25/2012,13,surface,38767,42450,24727,46637,92911,0,61,36
10/25/2012,14,surface,17521,28883,9477,19270,49969,0,61,44
10/25/2012,15,surface,47803,66735,33658,67553,173694,0,60,22
10/25/2012,16,surface,43024,68901,17028,86814,139603,0,61,33
10/25/2012,17,surface,69563,74811,34807,103489,220539,0,62,22
10/25/2012,18,surface,29728,34258,19207,42851,80452,0,63,32
10/25/2012,19,surface,43227,52245,40668,44223,169857,0,64,30
10/25/2012,20,surface,30745,42338,12285,34490,130992,0,63,31
10/25/2012,21,surface,56222,71515,27062,54466,227904,0,62,25
10/25/2012,22,surface,40533,39826,16526,65116,86568,0,63,28
10/25/2012,23,surface,71476,105433,55368,94119,248037,0,64,29
10/26/2012,0,surface,34346,37450,14338,42156,119239,0,65,34
10/26/2012,1,surface,45331,56124,38507,53839,97079,0,64,32
10/26/2012,2,surface,12498,14011,10036,16434,30175,0,65,50
10/26/2012,3,surface,30151,30203,15603,46535,82943,0,65,33
10/26/2012,4,surface,30857,33136,22154,37943,80910,0,66,32
10/26/2012,5,surface,14377,20330,7817,24289,52234,0,67,42
10/26/2012,6,surface,11873,13605,12200,12915,47415,0,68,43
10/26/2012,7,surface,65686,74368,71464,69804,270096,0,69,31
10/26/2012,8,surface,53767,64084,30514,70454,226710,0,70,33
10/26/2012,9,surface,29173,37538,13722,40017,116547,0,69,32
10/26/2012,10,surface,29662,44145,11579,46113,196420,0,69,30
10/26/2012,11,surface,11668,14635,5489,17475,73978,0,70,33
10/26/2012,12,surface,28726,39155,17152,46701,158880,0,70,35
10/26/2012,13,surface,51824,54317,54941,55707,226163,0,69,30
10/26/2012,14,surface,49673,67610,25350,60584,173948,0,70,24
10/26/2012,15,surface,8236,8767,7697,8389,31077,0,70,44
10/26/2012,16,surface,59915,68399,51816,73576,234031,0,69,31
10/26/2012,17,surface,33795,46350,33628,37076,131164,0,68,28
10/26/2012,18,surface,60696,67023,43920,67403,211358,0,69,24
10/26/2012,19,surface,23044,35964,23431,35584,103410,0,68,30
10/26/2012,20,surface,44291,61963,17222,43375,239670,0,67,25
10/26/2012,21,surface,13489,17893,10469,17302,53391,0,66,38
10/26/2012,22,surface,60130,66553,37834,88893,225063,0,65,32
10/26/2012,23,surface,10930,16072,5626,13437,55834,0,64,36
10/27/2012,0,surface,25722,36821,25310,27354,112425,0,65,36
10/27/2012,1,surface,22700,27663,19383,24334,42581,0,65,35
10/27/2012,2,surface,25615,37149,19912,37917,83944,0,66,39
10/27/2012,3,surface,46553,44993,34281,53061,102859,0,65,30
10/27/2012,4,surface,13693,19647,7114,20493,37779,0,65,45
10/27/2012,5,surface,62886,98035,65683,70246,312160,0,65,26
10/27/2012,6,surface,25677,38057,11027,48013,101670,0,64,35
10/27/2012,7,surface,14117,20107,11453,18826,51120,0,65,35
10/27/2012,8,surface,34675,45459,24281,34394,122136,0,66,25
10/27/2012,9,surface,40188,41260,36387,44983,189236,0,66,24
10/27/2012,10,surface,57248,76624,55643,63272,323643,0,67,28
10/27/2012,11,surface,63484,86078,31236,117825,520301,0,68,17
10/27/2012,12,surface,13305,18120,9230,13252,38848,0,69,38
10/27/2012,13,surface,69772,83354,24560,111734,175262,0,68,22
10/27/2012,14,surface,18484,24802,11702,27184,71952,0,67,38
10/27/2012,15,surface,59741,80908,28674,101731,236960,0,68,22
10/27/2012,16,surface,52715,68285,27080,63009,250122,0,68,26
10/27/2012,17,surface,63225,62781,30017,78084,141151,0,67,25
10/27/2012,18,surface,44380,49554,47052,45191,184752,0,68,30
10/27/2012,19,surface,18130,22861,9745,27524,62304,0,67,32
10/27/2012,20,surface,41314,44900,40791,40438,163694,0,68,30
10/27/2012,21,surface,29379,37103,18793,31688,113987,0,69,30
10/27/2012,22,surface,27008,35612,11377,52217,90298,0,69,32
10/27/2012,23,surface,30835,44188,22955,33096,159536,0,70,32
10/28/2012,0,surface,10402,14942,6573,12474,57795,0,71,41
10/28/2012,1,surface,13208,17732,8938,19099,19377,0,72,50
10/28/2012,2,surface,57577,82329,32196,86270,114220,0,71,36
10/28/2012,3,surface,11258,14319,10460,12450,29661,0,72,45
10/28/2012,4,surface,57617,76269,25300,82053,126691,0,73,34
10/28/2012,5,surface,62832,96275,41458,70712,297341,0,72,30
10/28/2012,6,surface,19557,29357,20642,27020,76453,0,73,35
10/28/2012,7,surface,25746,33473,12833,31509,91850,0,73,26
10/28/2012,8,surface,11276,17694,7056,18180,46172,0,74,42
10/28/2012,9,surface,21686,25948,13337,27533,80843,0,73,30
10/28/2012,10,surface,35092,50002,16583,53837,208301,0,74,26
10/28/2012,11,surface,57277,86478,58255,58359,369137,0,75,25
10/28/2012,12,surface,10831,11716,5396,17632,46064,0,74,44
10/28/2012,13,surface,39149,43557,16436,52595,117880,0,73,35
10/28/2012,14,surface,30145,42075,23676,43813,98627,0,73,35
10/28/2012,15,surface,45928,70909,38227,59358,150497,0,73,29
10/28/2012,16,surface,38538,38327,15232,48257,54068,0,72,44
10/28/2012,17,surface,59687,81679,30875,73907,214697,0,71,31
10/28/2012,18,surface,63648,79419,26457,113920,251945,0,70,24
10/28/2012,19,surface,13890,21398,15716,17593,67916,0,71,40
10/28/2012,20,surface,40175,42086,28983,46614,114492,0,72,35
10/28/2012,21,surface,50737,58535,48990,52049,200711,0,73,29
10/28/2012,22,surface,66361,95253,71240,67869,331243,0,73,21
10/28/2012,23,surface,31762,39871,21590,30699,102130,0,72,33
10/29/2012,0,surface,37262,44422,38342,41242,177620,0,73,27
10/29/2012,1,surface,66435,82163,32447,118712,71144,0,73,40
10/29/2012,2,surface,64825,90891,57498,97576,144843,0,72,23
10/29/2012,3,surface,13943,12184,7018,13179,34185,0,72,47
10/29/2012,4,surface,49169,54913,20611,55264,67976,0,71,36
10/29/2012,5,surface,44518,52948,26523,61079,150825,0,72,35
10/29/2012,6,surface,31779,36736,14300,47090,121499,0,73,34
10/29/2012,7,surface,32098,40565,12855,52088,99621,0,73,37
10/29/2012,8,surface,63766,101843,57121,71799,253341,0,72,32
10/29/2012,9,surface,38853,57565,32331,56555,141695,0,73,23
10/29/2012,10,surface,46495,71853,40390,52747,237961,0,72,28
10/29/2012,11,surface,57369,63170,60773,59654,330006,0,71,29
10/29/2012,12,surface,42661,56545,42922,50297,204545,0,70,30
10/29/2012,13,surface,65096,73644,41657,92168,242842,0,69,26
10/29/2012,14,surface,32234,47369,22686,47937,142012,0,68,32
10/29/2012,15,surface,46751,59083,52340,55892,202488,0,69,21
10/29/2012,16,surface,51623,59278,50220,56257,210498,0,70,22
10/29/2012,17,surface,39652,46825,26254,44079,140063,0,70,32
10/29/2012,18,surface,56623,86327,55819,57075,255296,0,71,24
10/29/2012,19,surface,56974,82618,50998,59812,289806,0,70,19
10/29/2012,20,surface,46077,49065,35603,50630,169202,0,70,30
10/29/2012,21,surface,40508,64728,39363,58985,166848,0,69,32
10/29/2012,22,surface,36316,56350,36652,47056,169490,0,70,22
10/29/2012,23,surface,47566,47441,32356,49543,177436,0,69,33
10/30/2012,0,surface,44518,57220,26682,65800,170191,0,68,31
10/30/2012,1,surface,22248,36018,15684,40468,62825,0,67,33
10/30/2012,2,surface,63830,86433,62743,60616,178939,0,68,32
10/30/2012,3,surface,45486,56787,24761,62042,68357,0,67,33
10/30/2012,4,surface,52844,73106,26494,78231,151041,0,68,27
10/30/2012,5,surface,57879,79576,52350,76575,222390,0,69,26
10/30/2012,6,surface,68239,102284,43867,85611,220425,0,68,33
10/30/2012,7,surface,55018,66846,55247,54348,192052,0,68,29
10/30/2012,8,surface,24086,21921,19320,24516,80180,0,69,36
10/30/2012,9,surface,33300,36787,18742,37575,101518,0,68,35
10/30/2012,10,surface,23717,24905,22230,22673,122208,0,68,28
10/30/2012,11,surface,19932,25551,7858,24073,138519,0,68,29
10/30/2012,12,surface,63568,77575,55064,66687,252615,0,67,23
10/30/2012,13,surface,54182,58947,43411,60217,210801,0,68,21
10/30/2012,14,surface,53271,59235,58792,59986,217846,0,67,32
10/30/2012,15,surface,25555,30606,13054,34181,80799,0,67,38
10/30/2012,16,surface,50385,53454,19801,55243,94104,0,67,26
10/30/2012,17,surface,32431,40564,13680,56418,130106,0,68,31
10/30/2012,18,surface,42340,60536,21480,41499,112104,0,69,28
10/30/2012,19,surface,39252,47309,30193,50925,135176,0,70,34
10/30/2012,20,surface,64494,72267,44468,57650,269059,0,69,27
10/30/2012,21,surface,63962,64208,25150,88644,168874,0,70,23
10/30/2012,22,surface,13981,16229,10935,13259,49452,0,71,41
10/30/2012,23,surface,8476,14011,8452,9323,38824,0,72,36
10/31/2012,0,surface,42491,45309,16681,61826,119332,0,73,28
10/31/2012,1,surface,65201,70531,54919,78850,119214,0,72,29
10/31/2012,2,surface,34048,43995,33907,38855,100745,0,71,32
10/31/2012,3,surface,31769,31249,22012,38895,62130,0,70,34
10/31/2012,4,surface,24520,23986,24068,23584,74021,0,69,39
10/31/2012,5,surface,55243,62103,44206,63536,194394,0,70,25
10/31/2012,6,surface,55832,58281,47950,61687,161844,0,69,25
10/31/2012,7,surface,41120,52095,32173,54644,176283,0,68,29
10/31/2012,8,surface,58134,82297,59990,64965,324598,0,68,30
10/31/2012,9,surface,43369,50488,36334,50460,248466,0,67,22
10/31/2012,10,surface,31321,33212,27623,29401,132833,0,68,36
10/31/2012,11,surface,47844,53377,30472,57999,238662,0,69,25
10/31/2012,12,surface,21138,25076,12301,26963,82871,0,68,36
10/31/2012,13,surface,47700,58917,20521,61732,136021,0,69,25
10/31/2012,14,surface,39319,57732,25439,56336,140412,0,69,23
10/31/2012,15,surface,56975,65859,50520,68906,214263,0,68,26
10/31/2012,16,surface,43784,67478,44282,53661,225445,0,69,32
10/31/2012,17,surface,19050,21196,8361,21675,38150,0,68,37
10/31/2012,18,surface,42676,39300,27055,49054,152272,0,67,29
10/31/2012,19,surface,47697,72925,20864,59933,156767,0,68,31
10/31/2012,20,surface,21378,22339,16394,25146,67327,0,69,29
10/31/2012,21,surface,10550,12019,6505,13079,29259,0,68,39
10/31/2012,22,surface,16792,24845,13641,24200,68884,0,67,34
10/31/2012,23,surface,66887,94306,46304,65640,238538,0,66,20
11/1/2012,0,surface,33328,46265,31894,37398,166956,0,65,34
11/1/2012,1,surface,14873,21135,5903,22931,31062,0,66,41
11/1/2012,2,surface,61613,89774,23640,108310,103978,0,65,26
11/1/2012,3,surface,25697,27467,15456,33140,60476,0,66,38
11/1/2012,4,surface,37865,41215,13573,50513,85093,0,66,32
11/1/2012,5,surface,39890,56487,22113,69781,96569,0,65,35
11/1/2012,6,surface,22057,21882,21850,24475,82887,0,66,35
11/1/2012,7,surface,33581,45212,19269,33243,133438,0,65,31
11/1/2012,8,surface,41662,60237,22069,64892,197706,0,64,25
11/1/2012,9,surface,24043,29687,17307,31439,132954,0,63,34
11/1/2012,10,surface,49144,49364,36373,51204,186383,0,63,31
11/1/2012,11,surface,27497,36424,24758,27601,157277,0,64,30
11/1/2012,12,surface,30377,42690,22408,53823,121146,0,63,35
11/1/2012,13,surface,11428,11259,10185,11724,37526,0,62,37
11/1/2012,14,surface,44496,42430,36497,47160,141641,0,61,33
11/1/2012,15,surface,15450,22070,11990,19193,77164,0,60,38
11/1/2012,16,surface,55350,76364,23899,74814,144052,0,59,27
11/1/2012,17,surface,58244,59658,46711,64389,183139,0,58,27
11/1/2012,18,surface,61389,77644,50962,61011,226983,0,57,32
11/1/2012,19,surface,8073,12195,5630,8631,32005,0,58,44
11/1/2012,20,surface,25425,31320,13205,33587,85923,0,57,39
11/1/2012,21,surface,62831,93371,69106,81207,300620,0,56,19
11/1/2012,22,surface,13200,17034,7971,14067,58022,0,55,40
11/1/2012,23,surface,16005,20959,12555,18561,63395,0,54,39
11/2/2012,0,surface,18566,29555,17155,23742,92368,0,53,37
11/2/2012,1,surface,11325,13005,9319,14916,21929,0,53,48
11/2/2012,2,surface,13706,20554,5302,16008,48073,0,54,37
11/2/2012,3,surface,59173,57693,49914,75758,153823,0,53,26
11/2/2012,4,surface,16818,23067,8157,27733,31366,0,52,43
11/2/2012,5,surface,40732,56021,36118,54388,117719,0,51,26
11/2/2012,6,surface,72870,67743,59705,73512,229552,0,50,24
11/2/2012,7,surface,47891,48391,17205,66216,151437,0,49,28
11/2/2012,8,surface,20513,21784,9872,22919,94624,0,48,26
11/2/2012,9,surface,49164,47544,24973,55087,136475,0,48,33
11/2/2012,10,surface,18649,27059,7227,26987,44519,0,49,46
11/2/2012,11,surface,40550,47393,31380,49132,277339,0,50,24
11/2/2012,12,surface,12479,15933,8778,16323,50660,0,51,37
11/2/2012,13,surface,51682,60266,37862,71866,209290,0,50,29
11/2/2012,14,surface,49185,55827,22785,45746,91519,0,51,38
11/2/2012,15,surface,58889,59478,61655,55163,242166,0,52,31
11/2/2012,16,surface,56907,59570,23784,86653,133903,0,51,26
11/2/2012,17,surface,37862,40054,37190,39038,139023,0,52,33
11/2/2012,18,surface,49880,63275,19327,85658,220131,0,53,21
11/2/2012,19,surface,28150,33502,16837,35476,81347,0,54,34
11/2/2012,20,surface,22919,23471,8696,26016,73968,0,55,35
11/2/2012,21,surface,59282,84806,47422,85188,227928,0,56,32
11/2/2012,22,surface,64077,89960,27182,114056,327877,0,56,28
11/2/2012,23,surface,44171,47858,27220,69547,167154,0,55,33
11/3/2012,0,surface,28362,34119,10745,39284,63241,0,54,41
11/3/2012,1,surface,29245,41002,19639,42524,44619,0,55,40
11/3/2012,2,surface,44306,59469,41558,54751,102092,0,54,33
11/3/2012,3,surface,52148,77411,37649,66604,99369,0,53,37
11/3/2012,4,surface,33159,31851,27563,33310,80682,0,54,28
11/3/2012,5,surface,33284,31740,29642,32622,93773,0,54,30
11/3/2012,6,surface,9727,13835,4364,17593,15890,0,55,52
11/3/2012,7,surface,48100,66103,30289,51456,120075,0,55,29
11/3/2012,8,surface,11242,15866,4586,12242,44387,0,54,36
11/3/2012,9,surface,16299,21621,9663,17872,76035,0,55,39
11/3/2012,10,surface,59427,70066,45770,81291,284100,0,55,28
11/3/2012,11,surface,28872,42180,28949,44472,208758,0,54,27
11/3/2012,12,surface,53440,78748,34344,72683,245239,0,55,23
11/3/2012,13,surface,23699,22517,15933,30362,75004,0,54,40
11/3/2012,14,surface,10268,14626,4124,10854,39861,0,55,47
11/3/2012,15,surface,51729,49076,32693,68058,129169,0,55,25
11/3/2012,16,surface,31439,33589,27661,43682,106387,0,55,36
11/3/2012,17,surface,48071,48824,28589,56614,123057,0,56,36
11/3/2012,18,surface,51661,73375,49919,63812,259797,0,55,23
11/3/2012,19,surface,28205,46338,17697,30515,146808,0,54,29
11/3/2012,20,surface,38235,35748,28968,38598,129135,0,53,36
11/3/2012,21,surface,34795,44662,26417,53302,94422,0,52,29
11/3/2012,22,surface,36331,50869,30444,42529,129916,0,52,35
11/3/2012,23,surface,25064,26210,11153,37321,91342,0,51,37
11/4/2012,0,surface,38932,54922,16032,65294,153397,0,50,26
11/4/2012,1,surface,18928,25758,14581,24052,33933,0,50,45
11/4/2012,2,surface,19674,25618,16273,17961,59294,0,49,37
11/4/2012,3,surface,28935,39135,14581,43205,78756,0,48,37
11/4/2012,4,surface,52740,68524,24604,66456,143353,0,47,30
11/4/2012,5,surface,50129,55627,40937,47423,120141,0,47,29
11/4/2012,6,surface,36249,46204,30215,52917,140072,0,47,31
11/4/2012,7,surface,54124,71160,32202,70476,169509,0,47,34
11/4/2012,8,surface,56835,72775,41759,84249,265494,0,47,26
11/4/2012,9,surface,53807,85067,42230,81520,238063,0,47,31
11/4/2012,10,surface,39293,59581,26637,61003,226441,0,48,25
11/4/2012,11,surface,24195,23557,11251,33851,69876,0,47,41
11/4/2012,12,surface,47553,51990,40409,54995,189398,0,48,31
11/4/2012,13,surface,16280,20472,13235,19783,57271,0,48,36
11/4/2012,14,surface,34606,46765,26696,51709,136926,0,49,26
11/4/2012,15,surface,27835,33799,26849,30901,118156,0,49,27
11/4/2012,16,surface,22367,30729,11153,32335,108357,0,48,37
11/4/2012,17,surface,49151,47846,41920,52298,147572,0,48,24
11/4/2012,18,surface,56808,80037,46674,57311,169981,0,48,31
11/4/2012,19,surface,21280,28924,19731,23888,75954,0,47,35
11/4/2012,20,surface,8633,8925,4409,13392,28275,0,47,45
11/4/2012,21,surface,38067,40954,31478,41544,118253,0,47,35
11/4/2012,22,surface,45385,58515,31447,65244,200671,0,48,33
11/4/2012,23,surface,29736,38214,18398,40758,109825,0,48,28
11/5/2012,0,surface,35171,46689,18576,51366,116881,0,47,32
11/5/2012,1,surface,60960,94716,40016,63670,120323,0,46,28
11/5/2012,2,surface,43674,47531,27021,50355,64541,0,46,31
11/5/2012,3,surface,17126,16754,9137,18560,29416,0,46,43
11/5/2012,4,surface,36766,44728,29003,53986,95976,0,45,33
11/5/2012,5,surface,14153,15459,13917,16093,47721,0,44,35
11/5/2012,6,surface,65456,92020,55076,74512,253157,0,43,28
11/5/2012,7,surface,54503,58051,45648,54861,210608,0,43,25
11/5/2012,8,surface,43123,58785,19175,48134,179766,0,43,30
11/5/2012,9,surface,27769,29795,14502,35709,121187,0,42,25
11/5/2012,10,surface,17562,21664,11781,22287,71094,0,43,29
11/5/2012,11,surface,34846,54987,34452,41830,266014,0,43,25
11/5/2012,12,surface,67075,69347,33145,94975,171035,0,43,23
11/5/2012,13,surface,20169,19840,13048,21166,72188,0,43,29
11/5/2012,14,surface,46247,70832,47158,48660,250896,0,43,24
11/5/2012,15,surface,31204,44234,23492,51392,120721,0,43,34
11/5/2012,16,surface,21368,23289,15711,25641,93215,0,43,33
11/5/2012,17,surface,25568,40057,10865,37807,77458,0,44,36
11/5/2012,18,surface,25107,28571,23853,27802,101291,0,43,28
11/5/2012,19,surface,35665,41698,13913,46587,96443,0,43,30
11/5/2012,20,surface,25429,35734,23959,26692,116791,0,43,26
11/5/2012,21,surface,61925,74235,59485,68658,233310,0,44,22
11/5/2012,22,surface,43709,63823,39647,54837,214624,0,44,21
11/5/2012,23,surface,42654,56618,33477,49104,142111,0,44,31
11/6/2012,0,surface,29285,28543,22023,35677,114917,0,45,33
11/6/2012,1,surface,35610,54061,27667,50148,56286,0,44,36
11/6/2012,2,surface,47043,65416,37658,59277,160198,0,44,29
11/6/2012,3,surface,21097,30673,22555,22676,83085,0,44,36
11/6/2012,4,surface,57598,57892,45467,64863,139753,0,44,24
11/6/2012,5,surface,29702,45135,23226,38379,86702,0,45,36
11/6/2012,6,surface,25079,37198,16929,51165,127258,0,45,27
11/6/2012,7,surface,34805,41603,29924,42199,151030,0,45,26
11/6/2012,8,surface,20124,21374,8755,24312,34766,0,45,47
11/6/2012,9,surface,55209,70394,62093,61257,309018,0,45,20
11/6/2012,10,surface,33436,32911,16495,43731,128466,0,44,34
11/6/2012,11,surface,43231,67557,31766,70957,218350,0,44,22
11/6/2012,12,surface,49746,62135,24458,65513,143915,0,45,30
11/6/2012,13,surface,37935,43146,14968,35653,76640,0,45,38
11/6/2012,14,surface,43001,54667,22738,55597,118171,0,44,33
11/6/2012,15,surface,20607,24348,12100,28556,53315,0,44,42
11/6/2012,16,surface,60156,68167,57450,71913,212251,0,45,21
11/6/2012,17,surface,23956,31583,15085,23238,79684,0,46,31
11/6/2012,18,surface,38324,51010,34663,59881,165427,0,45,22
11/6/2012,19,surface,15273,20074,5393,13823,36062,0,45,47
11/6/2012,20,surface,19467,25347,10599,19075,57096,0,45,35
11/6/2012,21,surface,19802,21584,19383,18854,77471,0,45,35
11/6/2012,22,surface,35760,37842,33490,38359,144103,0,45,27
11/6/2012,23,surface,28200,30724,19755,38485,115527,0,45,30
11/7/2012,0,surface,34085,33924,33598,30301,124695,0,45,36
11/7/2012,1,surface,31296,33895,28663,36074,67441,0,45,38
11/7/2012,2,surface,48639,62883,29975,67293,117654,0,45,35
11/7/2012,3,surface,62947,80981,35210,97646,210436,0,44,21
11/7/2012,4,surface,16799,17666,17308,15663,45426,0,44,35
11/7/2012,5,surface,64289,86323,29971,59569,142880,0,44,35
11/7/2012,6,surface,23344,27716,21098,24885,85805,0,45,32
11/7/2012,7,surface,9127,9069,7705,11409,38751,0,45,46
11/7/2012,8,surface,51142,54979,21185,71921,182321,0,45,34
11/7/2012,9,surface,32816,50248,13455,59030,158595,0,44,33
11/7/2012,10,surface,7984,10829,5415,11348,55451,0,45,38
11/7/2012,11,surface,64668,97158,53513,74366,453918,0,45,26
11/7/2012,12,surface,32479,30204,25519,32108,112805,0,46,30
11/7/2012,13,surface,44922,45829,40087,50735,166381,0,46,27
11/7/2012,14,surface,13493,15250,6613,16874,45408,0,47,38
11/7/2012,15,surface,26427,31506,19703,35028,88403,0,47,34
11/7/2012,16,surface,65102,80319,27123,83874,247386,0,48,20
11/7/2012,17,surface,42159,54086,42459,50436,165449,0,48,31
11/7/2012,18,surface,48471,50451,33125,60506,122007,0,49,25
11/7/2012,19,surface,32956,38825,32572,35354,127196,0,49,25
11/7/2012,20,surface,28956,46891,26303,30718,141571,0,50,34
11/7/2012,21,surface,68038,69258,31735,69393,159108,0,49,35
11/7/2012,22,surface,40859,41775,15884,46021,60271,0,50,39
11/7/2012,23,surface,48799,78539,43232,54869,237617,0,51,27
11/8/2012,0,surface,29713,37715,16759,26232,111584,0,50,29
11/8/2012,1,surface,29446,31386,20060,39034,59407,0,50,38
11/8/2012,2,surface,67898,72930,67228,71341,165824,0,51,29
11/8/2012,3,surface,26232,38685,12830,35448,49849,0,52,42
11/8/2012,4,surface,33850,36174,21856,46682,74664,0,51,28
11/8/2012,5,surface,45390,64838,40129,55338,120856,0,52,29
11/8/2012,6,surface,13850,14779,14234,14186,46013,0,52,39
11/8/2012,7,surface,16048,18829,8117,16042,37168,0,53,43
11/8/2012,8,surface,26086,40357,10538,33277,59304,0,54,39
11/8/2012,9,surface,19267,19821,15344,23745,75222,0,53,31
11/8/2012,10,surface,63242,82284,43884,107178,257528,0,54,26
11/8/2012,11,surface,26237,31675,26095,27620,164874,0,55,22
11/8/2012,12,surface,59937,70126,31307,101120,158852,0,55,24
11/8/2012,13,surface,26789,38028,26419,29090,131222,0,55,34
11/8/2012,14,surface,74167,66470,41399,91359,234586,0,54,27
11/8/2012,15,surface,21683,20497,10185,18967,56841,0,54,38
11/8/2012,16,surface,18461,21352,13843,23913,56093,0,55,31
11/8/2012,17,surface,7491,8974,3656,8478,14819,0,55,53
11/8/2012,18,surface,66206,86846,33815,102432,259392,0,56,32
11/8/2012,19,surface,37938,47174,21344,41903,125872,0,57,24
11/8/2012,20,surface,35375,36913,25438,42901,133877,0,56,36
11/8/2012,21,surface,26442,36099,26428,35110,122991,0,56,27
11/8/2012,22,surface,29523,45599,25512,44334,109278,0,55,37
11/8/2012,23,surface,42033,64083,24841,51026,220177,0,54,26
11/9/2012,0,surface,30920,29913,31488,30835,120317,0,55,34
11/9/2012,1,surface,23589,26202,11104,32827,56292,0,56,31
11/9/2012,2,surface,12603,19273,6542,13428,38301,0,55,46
11/9/2012,3,surface,15738,18805,8306,21787,25605,0,54,50
11/9/2012,4,surface,53240,70351,33384,82596,158081,0,53,25
11/9/2012,5,surface,15740,17925,15498,15116,53403,0,52,38
11/9/2012,6,surface,63924,97744,32514,101175,303655,0,53,22
11/9/2012,7,surface,44321,55497,43444,46918,188029,0,54,33
11/9/2012,8,surface,51136,70853,48835,55988,296222,0,53,29
11/9/2012,9,surface,59771,95622,45455,74995,322142,0,54,30
11/9/2012,10,surface,42574,50022,28581,47215,228472,0,55,28
11/9/2012,11,surface,43851,67257,31229,46007,305849,0,54,29
11/9/2012,12,surface,46632,49959,36265,55168,184427,0,53,29
11/9/2012,13,surface,45530,52470,31875,67436,186027,0,53,34
11/9/2012,14,surface,58822,75550,29487,103491,294483,0,54,28
11/9/2012,15,surface,36078,60444,14299,57706,176586,0,54,31
11/9/2012,16,surface,54384,60554,55703,54166,178779,0,53,22
11/9/2012,17,surface,46639,49962,37628,56773,167165,0,52,26
11/9/2012,18,surface,46102,59481,19946,47540,196951,0,52,25
11/9/2012,19,surface,53775,71026,24930,62609,108651,0,52,31
11/9/2012,20,surface,22509,28909,22635,24548,78574,0,51,33
11/9/2012,21,surface,63837,67662,40829,79908,205788,0,51,24
11/9/2012,22,surface,19818,30894,15272,29949,83342,0,51,32
11/9/2012,23,surface,37261,55426,23732,59331,217996,0,50,28
11/10/2012,0,surface,24276,23531,17469,27795,92047,0,50,32
11/10/2012,1,surface,70541,68903,64169,69126,138562,0,49,30
11/10/2012,2,surface,45382,52979,44758,50531,114334,0,49,33
11/10/2012,3,surface,60247,80115,30459,68800,168180,0,49,24
11/10/2012,4,surface,64603,65235,51864,66433,188981,0,49,33
11/10/2012,5,surface,64996,87404,51634,74337,185089,0,49,34
11/10/2012,6,surface,51591,55233,43229,54187,196165,0,48,29
11/10/2012,7,surface,56547,82651,22320,96005,155966,0,48,29
11/10/2012,8,surface,10114,15363,7883,17598,45995,0,49,37
11/10/2012,9,surface,35114,45812,35224,42022,210838,0,49,29
11/10/2012,10,surface,66868,77803,61597,72487,358331,0,50,24
11/10/2012,11,surface,61144,90010,60940,80251,408665,0,51,22
11/10/2012,12,surface,63632,66270,50395,73801,245073,0,50,23
11/10/2012,13,surface,28298,31669,20748,28960,81553,0,50,34
11/10/2012,14,surface,71924,93968,69245,91367,374541,0,50,19
11/10/2012,15,surface,60213,66258,46197,80455,188606,0,50,25
11/10/2012,16,surface,29999,41346,14035,36546,155769,0,51,32
11/10/2012,17,surface,33707,52020,18563,51842,132388,0,51,30
11/10/2012,18,surface,58231,72305,53295,69531,255599,0,52,25
11/10/2012,19,surface,63616,65407,24636,90435,215856,0,51,31
11/10/2012,20,surface,44280,72082,38619,51972,161384,0,52,22
11/10/2012,21,surface,64680,78184,31229,64345,268724,0,51,30
11/10/2012,22,surface,32342,39998,18221,45710,79732,0,50,33
11/10/2012,23,surface,17201,16669,14966,19081,64989,0,50,33
11/11/2012,0,surface,28513,35271,23856,28062,109080,0,51,32
11/11/2012,1,surface,58348,83019,23541,68343,109404,0,51,28
11/11/2012,2,surface,21629,30267,17299,27399,50762,0,50,38
11/11/2012,3,surface,37275,39430,16583,49500,48677,0,51,42
11/11/2012,4,surface,11752,16090,6674,11467,21338,0,52,47
11/11/2012,5,surface,64970,92058,31505,105166,180768,0,52,33
11/11/2012,6,surface,61590,75550,34179,86697,169448,0,53,24
11/11/2012,7,surface,60611,67306,37286,69338,251200,0,52,31
11/11/2012,8,surface,46225,68927,19200,45375,222750,0,53,24
11/11/2012,9,surface,14229,17308,9727,19530,66435,0,53,31
11/11/2012,10,surface,28919,44443,16379,49958,211605,0,54,22
11/11/2012,11,surface,36192,44297,24716,40347,249394,0,55,27
11/11/2012,12,surface,48141,66858,33250,68181,177514,0,55,31
11/11/2012,13,surface,46580,57598,37246,58201,152396,0,55,35
11/11/2012,14,surface,57905,72939,61943,64774,249680,0,56,27
11/11/2012,15,surface,40100,57550,25543,60341,134170,0,55,24
